id	filename	md5	size	state
dabe5947-b7e4-4320-8257-88886d6a4a5c	APOLLO_LUAD.b3d618ee-2cf6-43d7-96a6-3e7c32d25999.wgs.VarScan2.somatic_annotation.vcf.gz	ed554c4e24f73f2f96d264206d9ef445	5198470	released
449c2a1d-47b2-400a-a9d0-269749c828f2	O.raw_somatic_mutation.vcf.gz	4bbe8e25db4d5513b411348a8f196b24	1208179	released
32c46370-7ca4-4b91-8d73-cfda74c78eec	APOLLO-LUAD.8ed381a0-394e-4548-96a1-ff29e8483af7.arriba.rna_fusion.bedpe	d31e0b2e89d1ddf91f27728e20cac425	4794	released
e98cfa68-c6f7-4f1f-83e2-856dbbf34094	APOLLO_LUAD.3d6eb01c-b56f-4530-8eb6-138aad36fe8b.wgs.VarScan2.somatic_annotation.vcf.gz	b74e480a890935ed4288631019dcc12d	6105822	released
061f2aa6-50ef-43c1-bc53-01a6a3874be8	306676be-99b1-418c-990a-4fcb6c8860b2_wgs_gdc_realn.cr.igv.reheader.seg.txt	7c74114f1ea11e1d54230fa114baf667	150939	released
b31fd45c-972e-4426-96f2-e71e621c1749	APOLLO-LUAD.6f806901-003e-42d5-ac85-afa58fe00f5e.star_fusion.rna_fusion.tsv	995599deac8e1c1c158a351a34b6f7b2	13752	released
42ae1d1d-6c6e-4e38-abd6-6516e0c9ec48	3c84ea3b-99a3-4e57-984c-33022811dc60.rna_seq.augmented_star_gene_counts.tsv	ad40967ca9ae1bcdef3fdbfd478713f3	4233784	released
1c0bc557-be08-492d-8d20-c4bb0cf1520c	306676be-99b1-418c-990a-4fcb6c8860b2_wgs_gdc_realn.bam	aca395f607f6bb2df3dabd5c51b9d116	532294584934	released
6952f359-921c-4e73-80f8-c8225d539acd	773aebdb-1fbe-4dc3-8970-5a3d642961e3.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	72b9002453f9a4cf9bceec69bf944e21	29039859	released
bdedb274-ad83-4202-ab2e-371d499d6b1f	d287e80d-495f-487c-84e4-e7c9a3f83ba8.somatic.SV.bedpe	ac7d4fb2dcf00cd4f7ed6554e8521976	264016	released
b029d0c2-0fa5-4b3a-a63f-745231052ba7	773aebdb-1fbe-4dc3-8970-5a3d642961e3.wgs.BRASS.raw_structural_variation.vcf.gz	84223d402210accf698d9e1657c57d8f	112563	released
62b29d7b-8595-4277-82c2-1384d493bfaa	3c84ea3b-99a3-4e57-984c-33022811dc60.rna_seq.genomic.gdc_realn.bam	5d8ad3aa79dfde8c3caf4e59782784ab	10230345434	released
bd4e565c-896b-48f0-aa8c-4497b2509bdb	APOLLO-LUAD.6f806901-003e-42d5-ac85-afa58fe00f5e.star_fusion.rna_fusion.bedpe	92455bcbea432195d950b1c4375dbbed	1954	released
07630009-65c4-4be1-97be-f92162834d9b	APOLLO-LUAD.1ca7055e-6bf5-4bf8-8594-8ebaaa25122c.arriba.rna_fusion.bedpe	4d176942ddf4f612fc76de164bfe5db6	5014	released
09878fe3-d24a-4e66-8aaf-5670a088511a	773aebdb-1fbe-4dc3-8970-5a3d642961e3.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	6201bf4059d2f10eabf6ea2ef086627d	81462274	released
74225242-a672-459d-b066-1a72ac7c42c2	APOLLO-LUAD.1ca7055e-6bf5-4bf8-8594-8ebaaa25122c.arriba.rna_fusion.tsv	f4f7c5018bf681ed8dc89ab0919be334	20858	released
f1e07648-a509-46db-9a3f-fc92d6687a56	f61decb8-adfc-4de5-b121-c9526df66127.wgs.ASCAT.gene_level.copy_number_variation.tsv	7c8d994af796e1d9fb16b8cdd473b1ce	3442748	released
8519fc0d-392b-4f84-8a1b-bfbd59929a54	d287e80d-495f-487c-84e4-e7c9a3f83ba8.somatic_sv.vcf.gz	fa965988b7579625451d0285db50688f	65773	released
4fabe861-08ab-4c6d-ab95-879eef2446fd	f61decb8-adfc-4de5-b121-c9526df66127.wgs.BRASS.rerun_structural_variation.bedpe.gz	4b2ef43eceb4860b2503f45f93ff4bd7	61640	released
3f94b2a0-232d-4fe0-bb70-0eb6ce0f1367	492041ce-448f-4f77-ac9d-2ace475f3d39_wgs_gdc_realn.bam	35ed9d9a03ff385e49972bb5320bd73e	179094438752	released
387025f6-10f6-416d-8bb8-4aa69d0e46bb	3c84ea3b-99a3-4e57-984c-33022811dc60.rna_seq.chimeric.gdc_realn.bam	8f3152295a14d4bd4def52f80e214961	48199197	released
eefeaf40-f801-4bdf-adb4-de0e5e686958	45b9ad3f-08d2-474c-83ee-200e61fd2100.wgs.gatk4.copy_number_variation.supplementary.tar.gz	760ff5865843b4009b3f58b68ba58629	283543176	released
c9297299-60e5-4d9c-a6c2-db9e8b3472b2	O.raw_somatic_mutation.vcf.gz	20bdfe93e8c1c9dd2011d7c66b1e3da6	1509049	released
65a8281e-f9bd-4696-8df7-7c00320ba6ac	3c84ea3b-99a3-4e57-984c-33022811dc60.rna_seq.star_splice_junctions.tsv.gz	06b75f3e43cf81513626af46a3a79515	3316813	released
97af77ee-c5f6-46b1-ba8a-4f5f575575c1	773aebdb-1fbe-4dc3-8970-5a3d642961e3.wgs.ASCAT.copy_number_variation.seg.txt	842c83a61a364d13f4c24dfbea0a9628	16539	released
325d3c64-7ca0-4497-9bc4-d75a15789334	3c84ea3b-99a3-4e57-984c-33022811dc60.rna_seq.transcriptome.gdc_realn.bam	8f66272b3bf14a1e082f8cb964e64584	11570893811	released
fc137eb3-4bea-4f93-99ad-8668f15e1e0c	2ce61860-d821-4d86-8e9c-2ab8baf919e3.wgs.gatk4.copy_number_variation.supplementary.tar.gz	4be1b5993ca7e36698c1f831eff9ae92	282550652	released
6ff1c7ec-90e0-4552-a794-fdb4b8d57c4f	APOLLO-LUAD.520d1668-5728-49d1-ae14-b3e20bb767af.star_fusion.rna_fusion.bedpe	a19462234d6a02b77e0d8afcb48860f0	1744	released
b10e5a77-ad4d-4416-88fb-bbb71e42293e	APOLLO-LUAD.dd67edf2-d46c-4103-b21b-f2ea985eb577.arriba.rna_fusion.bedpe	e932093f955e9dae00321ae54f0afe19	8480	released
66a6a23a-fcf4-4bb7-92f2-51330355f95a	APOLLO-LUAD.dd67edf2-d46c-4103-b21b-f2ea985eb577.arriba.rna_fusion.tsv	960f586c357ab0ef1eda24e121465608	15628	released
34e8d9ff-09e0-4915-904f-9147dc847d76	b54c5412-2d12-4229-b2d2-f91d63eb2363_wgs_gdc_realn.cr.igv.reheader.seg.txt	c9f4078f5dcd88b54543b518f1706850	157740	released
cb38931e-bc12-4c3f-8d80-d35575b9cee2	43164418-b87e-4d0a-bdbd-6d29594f2b02.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	fb59554277c5524a2e070382619b8d4a	19069764	released
79ab390d-a0e5-48fd-bb02-1a2f0f4d66c7	43164418-b87e-4d0a-bdbd-6d29594f2b02.wgs.ASCAT.copy_number_variation.seg.txt	ab91e439ae20734f176b8c8872123413	22355	released
6547e001-b216-485d-8c91-cd8402b1b38b	b54c5412-2d12-4229-b2d2-f91d63eb2363_wgs_gdc_realn.bam	abd179d5669d2c52de91ef34aac45909	577587839566	released
58a8f16c-e465-40d6-8dda-3c28f718e8d8	456cd87e-629c-4b63-b331-e7edd962c9bf.somatic_sv.vcf.gz	ab98a347a66d13178eae1bfc2879bf88	73666	released
77056422-07f0-4add-8127-4a53b616e3ca	b03ebc32-a177-44c7-8b02-fcd6560712f2.rna_seq.star_splice_junctions.tsv.gz	6d32ab39d265b830fe584dd3bd9be083	3183016	released
86e5862c-dc7c-4984-897b-6dd5a4c3f6e6	b03ebc32-a177-44c7-8b02-fcd6560712f2.rna_seq.transcriptome.gdc_realn.bam	bc9e2dbe4062eedde260a48d933f8f06	8957703180	released
7feefd0a-9116-463f-a448-8007d2b971a8	b03ebc32-a177-44c7-8b02-fcd6560712f2.rna_seq.augmented_star_gene_counts.tsv	2c846649b3bf2ba9a87e151e94781e7d	4226836	released
df9ea973-25fa-47ad-b1ef-ee6f14731199	b03ebc32-a177-44c7-8b02-fcd6560712f2.rna_seq.chimeric.gdc_realn.bam	ddc6e572ffff1cef536c9c8cbefa5cb9	47915536	released
0fc2aa47-1dc0-4ac5-acbe-91542d7133a6	43164418-b87e-4d0a-bdbd-6d29594f2b02.wgs.BRASS.raw_structural_variation.vcf.gz	5d9533d98edb073ad4e38ee5bcc6f277	222877	released
665c94e4-1b11-47e9-8c31-6ab757581325	1467c273-3932-496c-9f78-4a41dd31062d_wgs_gdc_realn.bam	9bbca473afd08b00f476eafe55d5f849	191814762349	released
f9cd8bb5-2700-405b-bdb8-42d5b4e03d50	6b042dd0-ee63-4c77-bc4e-5a2fb2ad623e.wgs.BRASS.rerun_structural_variation.bedpe.gz	a2dc97c5de770e3be8cd1d8164f9b820	116443	released
18b6e514-ec8c-484d-b709-9cabb928d586	APOLLO_LUAD.67021928-1418-4297-bf37-6e74c6d4584c.wgs.VarScan2.somatic_annotation.vcf.gz	91becbed396fb1f6e69ae7c10988646a	3006422	released
7ae1d31b-5530-4b3b-a328-6a65c3fac9e1	O.raw_somatic_mutation.vcf.gz	5ed220be408fd208566a3085fbbc8722	657643	released
04eb34fd-9a19-41af-91f4-4a7174fbfa6f	456cd87e-629c-4b63-b331-e7edd962c9bf.somatic.SV.bedpe	34153bd6ce793d45a3ffff453bef9992	312175	released
4489c51e-471c-42c9-a43a-4a8fd23155f0	43164418-b87e-4d0a-bdbd-6d29594f2b02.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	b61333f10bb20c2adc3d03b8e33991a0	78778543	released
91c854a0-90a6-407d-9a96-7b5f46148d38	6b042dd0-ee63-4c77-bc4e-5a2fb2ad623e.wgs.ASCAT.gene_level.copy_number_variation.tsv	6f733abce093fae020bc2de71300004b	3441187	released
85adf3b1-7b90-4c8d-b54c-98873bdbf02b	b03ebc32-a177-44c7-8b02-fcd6560712f2.rna_seq.genomic.gdc_realn.bam	fc5eff878952d5319956152a625eaf6c	6844913908	released
c68a3f0e-0121-4be1-9c7d-5380d7dbf640	APOLLO-LUAD.520d1668-5728-49d1-ae14-b3e20bb767af.star_fusion.rna_fusion.tsv	424de84e0abf70c67ba0a71103cd441e	16911	released
5da16498-ab63-4929-ba3b-c1b4e99ab067	APOLLO-LUAD.69d42631-a622-4cd2-9ed2-864d72523ac3.arriba.rna_fusion.tsv	8c2e95b4155eccf6f5349875b267295e	8548	released
0339476f-5a59-40de-b62d-ffeb992038bf	1154eef8-b882-4b84-a185-a93d3565aebf.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	74d44196c4f0ece875e20e5d410d72c3	23429107	released
2b6f2839-a51c-43fe-9463-d5d42c414063	aab67f50-e307-4cb1-872f-349611efed50_wgs_gdc_realn.cr.igv.reheader.seg.txt	bd1bca94958ffeb35a122c8569a2ba41	11308	released
109e6a34-acde-4adc-8c5f-ecbb75be7e2d	6e4edcae-68aa-4e0a-80bc-d8114f132bba.rna_seq.star_splice_junctions.tsv.gz	86cbd781a7fde8a3f741b8f463cb4442	3065195	released
5d35f37e-b3aa-4d30-9c23-454ecddd5ea3	1154eef8-b882-4b84-a185-a93d3565aebf.wgs.BRASS.raw_structural_variation.vcf.gz	29f6ce3d79491dc1a975482b1c78c943	28376	released
9ee92d8d-9d4c-4962-a916-b6d226212ba9	1154eef8-b882-4b84-a185-a93d3565aebf.wgs.ASCAT.copy_number_variation.seg.txt	7a8acf0ceda2fc5117a3d8253e8e2a54	11324	released
6e495cb2-cc41-4f39-9662-0721d18f0867	b60436d6-029f-4254-a280-68ac00520cca_wgs_gdc_realn.bam	0ff88928f9f7d15061d99da4d2ab294f	184023768684	released
02750b08-627d-47ea-9662-d39500016abb	6e4edcae-68aa-4e0a-80bc-d8114f132bba.rna_seq.transcriptome.gdc_realn.bam	a6bef4c62f0ca2275956a68325c27477	9987420354	released
c6e01d7e-7cd3-41c0-92fd-387439fa51fe	aab67f50-e307-4cb1-872f-349611efed50_wgs_gdc_realn.bam	fdcb92a185c032b5efabf772e65109ef	565344624651	released
1533a66b-0f74-46e3-b80d-db1559b23616	APOLLO-LUAD.69d42631-a622-4cd2-9ed2-864d72523ac3.arriba.rna_fusion.bedpe	0812ee948de682c51f7627a5b973111d	1455	released
897f879b-2b7c-470e-8f9b-7850999a4665	6e4edcae-68aa-4e0a-80bc-d8114f132bba.rna_seq.augmented_star_gene_counts.tsv	0aa19ba0bddc3fde2cfac37ab917e9df	4220393	released
4355a62a-10f1-4942-aad7-21e5f767dfd4	O.raw_somatic_mutation.vcf.gz	54575f23f546b6c1e3e99be2dbafc4bf	477806	released
a16ac861-f976-478e-beae-0a2209dc6211	d7bf627a-c04a-444e-ae1c-a4e1d06b088c.somatic_sv.vcf.gz	ecc77943f95ed3dcd98da135b3f0f29d	47424	released
bc6d10b1-7ff9-4c5b-8cbb-791dbf9af682	APOLLO_LUAD.76646a9f-7b91-4685-ba78-51878e6c746e.wgs.VarScan2.somatic_annotation.vcf.gz	0421c39f89163fd81900ccb42e1313b5	2223509	released
194a0849-d868-44de-bce1-14ff27a50ea6	c3cfbd73-f0ef-44c2-a6cf-a28422f029f7.wgs.ASCAT.gene_level.copy_number_variation.tsv	1634db100f3c16960108976e54b4f503	3441233	released
233fd678-d2da-4ddb-bd0f-479d4a0c3e0e	d7bf627a-c04a-444e-ae1c-a4e1d06b088c.somatic.SV.bedpe	47bb6a25d5fbc56c6437d42ece248797	166990	released
510bd78a-23c3-4a77-a438-381ffd35704a	APOLLO-LUAD.43d76d28-f1c6-45a2-a89d-c3151ac5eeb9.star_fusion.rna_fusion.bedpe	91e2c36efda70f5f145af114f1480d9e	1581	released
69e8ba88-dd38-46e3-96f4-e64f87cf5bc3	c3cfbd73-f0ef-44c2-a6cf-a28422f029f7.wgs.BRASS.rerun_structural_variation.bedpe.gz	d0460c60970a7f914248988cac24d6a8	7581	released
f4a3fa1d-ef57-49d9-9b4d-8cbda259d0ed	065a9e79-2f79-4c2f-9a56-3d0fea8eb41e.wgs.gatk4.copy_number_variation.supplementary.tar.gz	9104a16ae81a4386d4a39520fca51a56	281139101	released
cc286353-3a08-43ba-bc0d-c7521b61ca15	APOLLO-LUAD.43d76d28-f1c6-45a2-a89d-c3151ac5eeb9.star_fusion.rna_fusion.tsv	25a599f424e24f5bb70cb8a404567d53	10398	released
5b69cbcb-758f-4744-82ad-0bcfa7f90ca7	6e4edcae-68aa-4e0a-80bc-d8114f132bba.rna_seq.chimeric.gdc_realn.bam	8da1e40da7961e5cdedf523a55df3f47	45754580	released
d5917780-e7b7-4502-8a99-f2c56a3f4cdb	6e4edcae-68aa-4e0a-80bc-d8114f132bba.rna_seq.genomic.gdc_realn.bam	5bd92cb3fc98382ec1e94d6c26072a41	7015898414	released
79e8a1bc-6f61-4e20-8c4b-3f3e727e566b	1154eef8-b882-4b84-a185-a93d3565aebf.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	cc8140b6907406bfdd6cc1b77594baa1	80392309	released
f67b9cb1-1e94-4e17-83c7-4af8910a8e30	APOLLO-LUAD.7b8d872f-e961-4560-b503-7997e7b80781.arriba.rna_fusion.bedpe	b91898fd01224304efce44d5cbb120a3	3451	released
185c3e54-a3ad-488c-8e11-5dfab1e5b047	APOLLO-LUAD.e684c610-b7bd-4a9b-93e2-daa4ab308185.star_fusion.rna_fusion.bedpe	312621868a28da0e38795632c25c7d87	444	released
9098aa22-4ce9-4849-85c1-4d04350eae8f	c38e2dff-b511-4b3a-b9c1-5175dea7dd5a.wgs.CaVEMan.raw_somatic_mutation.vcf.gz	4b6714b5b141f6ea2f9c9efdea6a2f1f	31692992	released
2700e4c4-8755-4d23-abe2-9cbe2791d3d8	c38e2dff-b511-4b3a-b9c1-5175dea7dd5a.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	c60465ce224b6d5a93c0f79235508a99	80792993	released
388d3818-dae0-499b-8ed6-ea19210ccc44	67d3ddec-7e9b-416c-aab4-1960c6294118.rna_seq.transcriptome.gdc_realn.bam	35fcc1d708a179e527714e201d73e08b	9550535241	released
3a344133-d187-4f1d-b5a8-60966cc6fa9b	APOLLO-LUAD.01cc470c-c720-4304-a465-c67380b1b4ab.wgs.tumor_normal.gatk4_mutect2.raw_somatic_mutation.vcf.gz	1beb0984fd121760ebe2bf80c043edab	6543865	released
d4545a4c-df97-4334-a4fd-5d9526439cca	APOLLO-LUAD.7b8d872f-e961-4560-b503-7997e7b80781.arriba.rna_fusion.tsv	4247d012ba127aaf7f3107e9a82a8c33	13646	released
9a455709-826e-4838-b352-324a16265196	3a8e3cf4-cb16-4f01-ac8b-ad5998382643.wgs.BRASS.rerun_structural_variation.bedpe.gz	4ff83bdea8d0a48897648151a4bfcf42	81557	released
c9dd461e-fa90-408d-bd3d-e0f519ca9627	67d3ddec-7e9b-416c-aab4-1960c6294118.rna_seq.augmented_star_gene_counts.tsv	15aecb5dbe0e2a6e28f8eb0d821be415	4216412	released
79deb083-0baa-4d19-9634-cc3d9d3aabc4	f8a381c3-9520-4cf9-8509-d11022abf5e7_wgs_gdc_realn.bam	2cd8e8000760c6c8f301f6442ddd44d5	538834298120	released
6d2c5782-7b1c-4ce1-b9b7-13d11c523cca	67d3ddec-7e9b-416c-aab4-1960c6294118.rna_seq.chimeric.gdc_realn.bam	fd00d45ea0507f407a49c8a9585ae4f0	50697316	released
f20dbc88-f651-4b55-902a-89c1cb574deb	APOLLO_LUAD.57f215ec-3401-40a9-98ad-a85d66c8e093.wgs.VarScan2.somatic_annotation.vcf.gz	a818cfcc23afd7de15e9870bb788db4b	14454804	released
50ba2fb2-cf5b-45d2-899e-2d18de24567a	947f04d8-b5b8-443a-9e8d-2c13a3c82500.wgs.gatk4.copy_number_variation.supplementary.tar.gz	8f266c11387101025730888a89a8debd	282695195	released
9545853b-3062-40c5-b5b8-86c7a42638d2	O.raw_somatic_mutation.vcf.gz	6b6554c15836659ccc8d20fd6400a6c8	3770280	released
db3c43f8-0417-43d6-878d-5dd95b619bd6	c38e2dff-b511-4b3a-b9c1-5175dea7dd5a.wgs.ASCAT.copy_number_variation.seg.txt	58b88e83ea2420588813f20adbef1c43	15865	released
f2562be5-3d56-4435-b091-774def20746b	eb2b4c2f-ed11-44dc-a2af-632f06f6c602.somatic.SV.bedpe	5a607c3d31b3e21c4da85400ba1b4b04	271594	released
85e4d342-a9de-4bc5-8670-446e38124b76	b495bb67-683e-4ce1-94b4-e4da163cb4b3_wgs_gdc_realn.bam	9493fb024af426b05ea36e3b328dc408	171565665119	released
8b006d16-6433-4d8c-bae1-436f8b19b128	eb2b4c2f-ed11-44dc-a2af-632f06f6c602.somatic_sv.vcf.gz	452818d80e3efa0a2963dbf6b1c9614a	68659	released
dccb96eb-495b-4e69-9b93-f6323fce4c91	3a8e3cf4-cb16-4f01-ac8b-ad5998382643.wgs.ASCAT.gene_level.copy_number_variation.tsv	5cdbad5ee7f300d4ab7783392d097d35	3442766	released
5f926519-d962-43ab-96be-5649e1a06db6	c38e2dff-b511-4b3a-b9c1-5175dea7dd5a.wgs.BRASS.raw_structural_variation.vcf.gz	a0575d43ffe1acfb271bde12b2f2df9c	145585	released
d44f5813-c524-406f-91f3-9201dd170341	APOLLO-LUAD.e684c610-b7bd-4a9b-93e2-daa4ab308185.star_fusion.rna_fusion.tsv	857ce186645d12ea8c66ccb55662b81d	1387	released
27bda327-dc6e-44c0-844a-8f03d1cc4ba6	67d3ddec-7e9b-416c-aab4-1960c6294118.rna_seq.star_splice_junctions.tsv.gz	db7f99c3b404c2cb2524f902dd1d0448	3022118	released
404ef9bb-f07e-4b37-bc54-967e48d7ec85	67d3ddec-7e9b-416c-aab4-1960c6294118.rna_seq.genomic.gdc_realn.bam	d867f3367bfd2f04f6b8f786468ef69a	6426535550	released
1410893c-28f9-46d5-a6e7-fe8b6fb9cb95	f8a381c3-9520-4cf9-8509-d11022abf5e7_wgs_gdc_realn.cr.igv.reheader.seg.txt	3d4fc87ffe37e27fae6a01e17845050e	206422	released
cd6675e4-f753-49f1-ad0e-0d172f115f38	APOLLO_LUAD.e4161390-955c-40c9-baf4-c051493c0a21.wgs.GATK4_MuTect2_Pair.somatic_annotation.vcf.gz	0b34f90e7b640604ec60c3b3f1069ce4	15789073	released
e1e8e89e-b4ba-4f1c-b201-ba2ed05d53c6	O.raw_somatic_mutation.vcf.gz	0e8939d6eeaa98d578ec394a5b3229cf	726139	released
8b116c3d-6212-41ea-89db-657109b6fa29	APOLLO_LUAD.cc63f2d2-1b01-495c-87b6-44450f5d6419.wgs.VarScan2.somatic_annotation.vcf.gz	dab9c4a541fa2f5be29ef71d44840bfa	3336150	released
f9ad2412-f796-4938-a168-b2c4123de784	a6136b7b-48bb-4ab0-809d-d89b1cae2837.rna_seq.transcriptome.gdc_realn.bam	953c3892e1bd673e63f70ff7a6f03a06	9738538814	released
fa136835-6fd5-464c-8408-c39c0edcabc8	a6136b7b-48bb-4ab0-809d-d89b1cae2837.rna_seq.chimeric.gdc_realn.bam	f5d910edc067cabedfb34b03c53c603f	45117902	released
690d44d1-bbb7-42ef-9ca9-73da850a0ba6	a6136b7b-48bb-4ab0-809d-d89b1cae2837.rna_seq.genomic.gdc_realn.bam	576f9a03f5eaf8ecc41c4ec7c3b49259	6704447495	released
a6937061-7134-4b5b-b599-fc8da2baeaea	faf411f0-5be1-41b9-9a65-4bdc64725563_wgs_gdc_realn.bam	8df1940be9065beb7ad2af74515cade5	190416421548	released
786fc8a4-e2cc-4455-a1a9-ee04caa61cd6	cc67992a-7e6e-4fd6-9a5d-b61101046963.wgs.BRASS.rerun_structural_variation.bedpe.gz	35a4a66a7cf69bc59a1fe8f8489c9547	15295	released
7a3c9f0b-6360-4fa9-80ff-fe3ebe469694	e1e2f41a-44b5-4bdf-920a-8f9d1a65d980.wgs.sanger_raw_pindel.raw_somatic_mutation.vcf.gz	e8ed3843004c9032dda665a3274b64a6	79669230	released
492ef2b8-9eaf-4e1c-8876-aee28ed4a4b6	e1e2f41a-44b5-4bdf-920a-8f9d1a65d980.wgs.BRASS.raw_structural_variation.vcf.gz	e16de449f97421cde462044aafaf1934	39763	released
e9381b02-b4ca-41fa-b21a-129345fae533	41226e40-d143-43b1-ac92-023809990077.rna_seq.augmented_star_gene_counts.tsv	713ac1337503c09bbef89786bfda23c8	4188054	released
631eddde-2663-458a-8d47-49ea89edeffa	APOLLO-LUAD.039abe25-425a-4d61-a0af-a5e67e9fd086.arriba.rna_fusion.tsv	6a731f183c9f061417b5ce70ec199dab	12093	released
fcf42b3c-aebe-4ea3-9f62-f506d05e15a0	cc67992a-7e6e-4fd6-9a5d-b61101046963.wgs.ASCAT.gene_level.copy_number_variation.tsv	02c6282db3c119d90f3fbc72ecf2b031	3442793	released
e6b2d561-c3b0-4204-933f-652c355d5ed2	45e75fcd-acbd-4e06-81ca-8f597dfb3347_wgs_gdc_realn.cr.igv.reheader.seg.txt	56aced2e995fd549fe5f1a326f980280	92186	released
510d4b24-ee75-4af6-a37e-ebbd6a5fc3fd	278559f6-33ba-4a1f-8544-08198e208f46.wgs.gatk4.copy_number_variation.supplementary.tar.gz	b082e13f88f2684b8d7b236e62178794	282337978	released
1025115e-9bd9-4c93-91f2-4663c225825c	be8ef86e-1c38-4b99-af65-e9f76c9a8595.somatic.SV.bedpe	b075c560c611c935950c7f2a6cf77661	183968	released
82d1a92d-da6e-4d75-aa38-bf6e3b5eabf8	41226e40-d143-43b1-ac92-023809990077.rna_seq.transcriptome.gdc_realn.bam	33c1debd2d0ce646afd0aab7450dd4f4	3561008036	released
b020c477-562a-492d-bce6-28c9df79dca1	45e75fcd-acbd-4e06-81ca-8f597dfb3347_wgs_gdc_realn.bam	70127ea5ee16cadb341a862da5c54516	597156049112	released
33b169bc-7cc5-4e98-9685-e66e39622e14	APOLLO-LUAD.f5c9b59d-8fbd-41e3-9f0b-4c93aa9b32d7.star_fusion.rna_fusion.tsv	b1afeba0fb7f76577dd6942a72137537	234	released
679cf821-206e-41b8-a656-e7c190a81ff6	cbaa59f7-50c9-4891-922c-8f44c189de59.wgs.gatk4.copy_number_variation.supplementary.tar.gz	d5817391360b4f481505102d26537111	281630473	released
55c0275c-9c86-476c-acef-2ed33046e83c	f343fec9-c2ae-4af5-a67d-f76ec823d5c3_wgs_gdc_realn.cr.igv.reheader.seg.txt	2ee463c1c23d1913455c0e9c91d2dcc3	12415	released
76c1adfe-076f-4f8d-ab80-1d0e82e5e7b2	ab106e81-8549-461a-818b-245020c21176.wgs.BRASS.raw_structural_variation.vcf.gz	805b89961dfc39e10b4039d27dadbf22	52737	released
2ac82dbb-74cd-4ef0-a93f-d708e09aaf1a	a41271b2-a1a7-4292-8a27-2ffc7cfe9089.wgs.ASCAT.gene_level.copy_number_variation.tsv	2da6f58659f70729abf4fa46bbe47023	3442751	released
e68a8b56-8181-431e-8364-49dd9a6e9e8e	APOLLO-LUAD.b8502239-0cf4-45f8-ab6e-4371eef3998d.arriba.rna_fusion.bedpe	e779a6df84af3fe039a4073e19c1cee5	1518	released
6fc54829-debc-4830-bb65-71a134ca5b7d	ed013be2-dcde-4216-8e4d-6f27a1ca9b96.wgs.BRASS.rerun_structural_variation.bedpe.gz	0ae78a5dda4435735cd13bab83ea2e60	11530	released
132a0fe8-5fb9-4720-bbc8-f4fc77a12e0e	O.raw_somatic_mutation.vcf.gz	12952f2dd4c056685d652591c523b2da	2227696	released
2fccfa5d-1058-421d-88dd-cc118561299d	a41271b2-a1a7-4292-8a27-2ffc7cfe9089.wgs.BRASS.rerun_structural_variation.bedpe.gz	50abb0c570e5cf41c034888d96fef496	24977	released
5368fc09-08fd-4e40-807e-f1a59fd71dab	f14940ea-edb1-461a-bea5-f923b796b024.rna_seq.star_splice_junctions.tsv.gz	2bbe9beaa859113b604a5258bb270122	3148482	released
1fe58cdd-fffb-45a8-b5c3-d6bae2e643ac	6c3ab6d7-9612-49b0-8fc2-3476295a7c2d_wgs_gdc_realn.bam	614e50150f15d0d03e4a6c0cc2f7b2aa	191251997185	released
9e2d1831-8bad-47ee-9d92-366059f4478c	ab106e81-8549-461a-818b-245020c21176.wgs.ASCAT.copy_number_variation.seg.txt	9ab69a4624eb26baf9d2ad0ebc2d6bdf	11143	released
79dea54b-587d-4442-b43d-0a32f6d1ff13	08d41e55-6d66-4e03-9dc3-3743f3da0453.rna_seq.augmented_star_gene_counts.tsv	66f782ab981a86ba27203527c47086c6	4204789	released
a19df2cb-8298-417d-a65c-5c41eeb5ecb6	620d463c-dc00-47dc-ae64-17e9e5956f9c.somatic_sv.vcf.gz	f8312169f6af1c51232a4ec8e96ab810	54972	released
1c554696-0bb6-4949-92fe-811f88fdee71	APOLLO-LUAD.348106ed-48d2-4790-8ca7-bbe9bc9f23c4.arriba.rna_fusion.tsv	5d1136d7b476f7fa6f91c330d577370c	13498	released
2aafc29c-ea82-4e6e-8ff0-aa436e743fb4	f64a4493-d4de-451f-9872-f71414441c9c.wgs.BRASS.rerun_structural_variation.bedpe.gz	878634092ee75958ef58f1ca84adf9b5	29607	released
6d8ef85a-ebb2-448b-bba1-3ca9998af066	f14940ea-edb1-461a-bea5-f923b796b024.rna_seq.transcriptome.gdc_realn.bam	334e0534d503ec199cc06b179bfef19d	9095044413	released
18f5acfc-c96a-4260-a452-86d7057b1f80	6d755655-9e80-4fb6-91ad-c6e9e938d6f8_wgs_gdc_realn.bam	1ac986a5d8bff158bc79f1ab5fc3a3c2	181673595387	released
2a539888-4290-42d6-b3df-99ae44b9ed7f	63f8259f-0227-4aba-acb3-d31025703cef.wgs.BRASS.raw_structural_variation.vcf.gz	0b41c0d542a82599b6085592deb95e2e	62853	released
