"CRUK0245_SU_LN1_cov","CRUK0245_SU_T1.R1_cov","CRUK0245_SU_T1.R2_cov","CRUK0245_SU_LN1_var_count","CRUK0245_SU_T1.R1_var_count","CRUK0245_SU_T1.R2_var_count","CRUK0245_SU_LN1_VAF","CRUK0245_SU_T1.R1_VAF","CRUK0245_SU_T1.R2_VAF","CRUK0245_SU_LN1_PhyloCCF","CRUK0245_SU_T1.R1_PhyloCCF","CRUK0245_SU_T1.R2_PhyloCCF","CRUK0245_SU_LN1_PycloneCCF","CRUK0245_SU_T1.R1_PycloneCCF","CRUK0245_SU_T1.R2_PycloneCCF","CRUK0245_SU_LN1_Pyclone_0.05","CRUK0245_SU_T1.R1_Pyclone_0.05","CRUK0245_SU_T1.R2_Pyclone_0.05","CRUK0245_SU_LN1_Pyclone_0.95","CRUK0245_SU_T1.R1_Pyclone_0.95","CRUK0245_SU_T1.R2_Pyclone_0.95","CRUK0245_SU_LN1_cpn.copies","CRUK0245_SU_T1.R1_cpn.copies","CRUK0245_SU_T1.R2_cpn.copies","CRUK0245_SU_LN1_mut.cpn.num","CRUK0245_SU_T1.R1_mut.cpn.num","CRUK0245_SU_T1.R2_mut.cpn.num","CRUK0245_SU_LN1_nAraw","CRUK0245_SU_T1.R1_nAraw","CRUK0245_SU_T1.R2_nAraw","CRUK0245_SU_LN1_nBraw","CRUK0245_SU_T1.R1_nBraw","CRUK0245_SU_T1.R2_nBraw","PycloneCluster"
308,419,245,116,147,96,0.376623376623377,0.350835322195704,0.391836734693878,0.832227650257169,0.999401764850533,1.01251984257023,0.832227650257169,0.999401764850533,1.01251984257023,0.832227650257169,0.999401764850533,1.01251984257023,0.832227650257169,0.999401764850533,1.01251984257023,1,1,1,0.832227650257169,0.999401764850533,1.01251984257023,1,1,1,1,1,1,1
397,764,344,153,190,128,0.385390428211587,0.24869109947644,0.372093023255814,0.873788751125608,0.985620916800496,1.00020544786821,0.873788751125608,0.985620916800496,1.00020544786821,0.873788751125608,0.985620916800496,1.00020544786821,0.873788751125608,0.985620916800496,1.00020544786821,1,1,1,0.873788751125608,0.985620916800496,1.00020544786821,1,3,1,1,1,1,1
554,849,417,0,1,38,0,0.00117785630153121,0.0911270983213429,0,0,0.244954391759091,0,0,0.244954391759091,0,0,0.244954391759091,0,0,0.244954391759091,1,1,1,0,0.00466811964810352,0.244954391759091,1,3,1,1,1,1,4
1054,1623,717,431,422,282,0.408918406072106,0.260012322858903,0.393305439330544,0.927133310010104,1.03112488981704,0.945731126024646,0.927133310010104,1.03112488981704,0.945731126024646,0.927133310010104,1.03112488981704,0.945731126024646,0.927133310010104,1.03112488981704,0.945731126024646,1,1,1,0.927133310010104,1.03112488981704,1.05870210028369,1,3,1,1,1,1,1
694,918,627,308,538,219,0.443804034582133,0.586056644880174,0.349282296650718,0.980108747175856,0.998899006548315,0.914790674591917,0.980108747175856,0.998899006548315,0.914790674591917,0.980108747175856,0.998899006548315,0.914790674591917,0.980108747175856,0.998899006548315,0.914790674591917,1,1,1,0.980108747175856,1.99779801309663,0.914790674591917,1,2,1,1,1,1,1
71,70,50,29,23,20,0.408450704225352,0.328571428571429,0.4,0.902033503094077,1.07362737388525,1.04762329309431,0.902033503094077,1.07362737388525,1.04762329309431,0.902033503094077,1.07362737388525,1.04762329309431,0.902033503094077,1.07362737388525,1.04762329309431,1,1,1,0.902033503094077,1.12006126522895,1.04762329309431,1,2,1,1,1,1,1
894,1171,692,417,689,256,0.466442953020134,0.588385994876174,0.369942196531792,0.990099477991111,0.987178193510143,0.968910106387203,0.990099477991111,0.987178193510143,0.968910106387203,0.990099477991111,0.987178193510143,0.968910106387203,0.990099477991111,0.987178193510143,0.968910106387203,1,1,1,1.06661042298933,2.11819551619868,0.968910106387203,1,2,1,1,1,1,1
88,116,62,21,33,13,0.238636363636364,0.28448275862069,0.209677419354839,0.8542755069958,1.3583511577363,0.870991552673878,0.8542755069958,1.3583511577363,0.870991552673878,0.8542755069958,1.3583511577363,0.870991552673878,0.8542755069958,1.3583511577363,0.870991552673878,1,1,1,0.8542755069958,1.3583511577363,0.870991552673878,1,2,1,1,1,1,1
162,158,153,113,118,97,0.697530864197531,0.746835443037975,0.633986928104575,0.824178101593623,1.00250806577583,0.983886367312859,0.824178101593623,1.00250806577583,0.983886367312859,0.824178101593623,1.00250806577583,0.983886367312859,0.824178101593623,1.00250806577583,0.983886367312859,1,1,1,0.824178101593623,1.05027974738773,0.983886367312859,1,1,1,0,0,0,1
152,142,144,115,109,85,0.756578947368421,0.767605633802817,0.590277777777778,0.893947253882697,1.02386730303305,0.916053995339615,0.893947253882697,1.02386730303305,0.916053995339615,0.893947253882697,1.02386730303305,0.916053995339615,0.893947253882697,1.02386730303305,0.916053995339615,1,1,1,0.893947253882697,1.07265679858237,0.916053995339615,1,1,1,0,0,0,1
141,167,126,106,121,73,0.75177304964539,0.724550898203593,0.579365079365079,0.888268773022387,1.01249184822515,0.899118543324932,0.888268773022387,1.01249184822515,0.899118543324932,0.888268773022387,1.01249184822515,0.899118543324932,0.888268773022387,1.01249184822515,0.899118543324932,1,1,1,0.888268773022387,1.01249184822515,0.899118543324932,1,1,1,0,0,0,1
121,82,88,87,64,44,0.71900826446281,0.780487804878049,0.5,0.83976479222812,1.04697854599408,0.753591074933099,0.83976479222812,1.04697854599408,0.753591074933099,0.83976479222812,1.04697854599408,0.753591074933099,0.83976479222812,1.04697854599408,0.753591074933099,1,1,1,0.83976479222812,1.04697854599408,0.753591074933099,1,1,1,0,0,0,1
67,76,59,29,43,23,0.432835820895522,0.56578947368421,0.389830508474576,0.963299809668111,1.06208212770027,1.01744698324588,0.963299809668111,1.06208212770027,1.01744698324588,0.963299809668111,1.06208212770027,1.01744698324588,0.963299809668111,1.06208212770027,1.01744698324588,1,1,1,0.963299809668111,1.63670350637877,1.01744698324588,1,2,1,1,1,1,1
34,42,37,28,32,23,0.823529411764706,0.761904761904762,0.621621621621622,1.05738692528806,1.01343637950453,0.999290289957776,1.05738692528806,1.01343637950453,0.999290289957776,1.05738692528806,1.01343637950453,0.999290289957776,1.05738692528806,1.01343637950453,0.999290289957776,1,1,1,1.15862230426686,1.0914337274488,0.999290289957776,1,1,1,0,0,0,1
488,481,346,381,374,239,0.780737704918033,0.777546777546778,0.690751445086705,1.00692971250399,1.02577143052072,1.07177832424153,1.00692971250399,1.02577143052072,1.07177832424153,1.00692971250399,1.02577143052072,1.07177832424153,1.00692971250399,1.02577143052072,1.07177832424153,1,1,1,1.10165250745528,1.11344323373379,1.12170384522073,1,1,1,0,0,0,1
319,323,292,0,0,44,0,0,0.150684931506849,0,0,0.245536518708254,0,0,0.245536518708254,0,0,0.245536518708254,0,0,0.245536518708254,1,1,1,0,0,0.245536518708254,1,1,1,0,0,0,4
64,55,51,56,40,34,0.875,0.727272727272727,0.666666666666667,1.12618877622247,0.959447852368434,1.03440808978402,1.12618877622247,0.959447852368434,1.03440808978402,1.12618877622247,0.959447852368434,1.03440808978402,1.12618877622247,0.959447852368434,1.03440808978402,1,1,1,1.23213037989339,1.04145103631687,1.08259283248639,1,1,1,0,0,0,1
137,155,115,102,112,76,0.744525547445255,0.72258064516129,0.660869565217391,0.958258645878556,1.03473199737289,1.02541323682938,0.958258645878556,1.03473199737289,1.02541323682938,0.958258645878556,1.03473199737289,1.02541323682938,0.958258645878556,1.03473199737289,1.02541323682938,1,1,1,1.04840290927321,1.03473199737289,1.07317898176912,1,1,1,0,0,0,1
230,278,197,176,207,142,0.765217391304348,0.744604316546763,0.720812182741117,0.984890557093936,0.982312392015704,1.11842092956343,0.984890557093936,0.982312392015704,1.11842092956343,0.984890557093936,0.982312392015704,1.11842092956343,0.984890557093936,0.982312392015704,1.11842092956343,1,1,1,1.07754010862727,1.06626978853126,1.17051915390661,1,1,1,0,0,0,1
131,120,94,105,103,59,0.801526717557252,0.858333333333333,0.627659574468085,1.03162330646333,1.132348350764,1.01924963484091,1.03162330646333,1.132348350764,1.01924963484091,1.03162330646333,1.132348350764,1.01924963484091,1.03162330646333,1.132348350764,1.01924963484091,1,1,1,1.12866905028403,1.22912919181981,1.01924963484091,1,1,1,0,0,0,1
331,278,221,86,76,52,0.259818731117825,0.273381294964029,0.235294117647059,0.838630966236681,0.904198378790773,0.793489202595652,0.838630966236681,0.904198378790773,0.793489202595652,0.838630966236681,0.904198378790773,0.793489202595652,0.838630966236681,0.904198378790773,0.793489202595652,1,1,1,0.838630966236681,0.904198378790773,0.793489202595652,2,2,2,1,1,1,1
331,284,183,4,40,7,0.0120845921450151,0.140845070422535,0.0382513661202186,0.0390060914528689,0.465839787442244,0.128996195503938,0.0390060914528689,0.465839787442244,0.128996195503938,0.0390060914528689,0.465839787442244,0.128996195503938,0.0390060914528689,0.465839787442244,0.128996195503938,1,1,1,0.0390060914528689,0.465839787442244,0.128996195503938,2,2,2,1,1,1,8
156,114,116,54,35,32,0.346153846153846,0.307017543859649,0.275862068965517,1.1197067049077,1.01008645152955,0.99658128251972,1.1197067049077,1.01008645152955,0.99658128251972,1.1197067049077,1.01008645152955,0.99658128251972,1.1197067049077,1.01008645152955,0.99658128251972,1,1,1,1.17075059334763,1.05862825914702,0.99658128251972,2,2,2,1,1,1,1
389,330,285,110,89,93,0.282776349614396,0.26969696969697,0.326315789473684,0.956397228498781,0.929943057775378,1.13775144577195,0.956397228498781,0.929943057775378,1.13775144577195,0.956397228498781,0.929943057775378,1.13775144577195,0.956397228498781,0.929943057775378,1.13775144577195,1,1,1,0.956397228498781,0.929943057775378,1.17885075392793,2,2,2,1,1,1,1
1314,1123,924,385,357,265,0.292998477929985,0.317898486197685,0.286796536796537,0.991724925057951,1.02017923263483,1.00104472258445,0.991724925057951,1.02017923263483,1.00104472258445,0.991724925057951,1.02017923263483,1.00104472258445,0.991724925057951,1.02017923263483,1.00104472258445,1,1,1,0.991724925057951,1.0961468742085,1.03720573620857,2,2,2,1,1,1,1
1023,901,740,262,230,169,0.256109481915934,0.25527192008879,0.228378378378378,0.86705295084628,0.881181998566182,0.827277246888405,0.86705295084628,0.881181998566182,0.827277246888405,0.86705295084628,0.881181998566182,0.827277246888405,0.86705295084628,0.881181998566182,0.827277246888405,1,1,1,0.86705295084628,0.881181998566182,0.827277246888405,2,2,2,1,1,1,1
262,271,175,20,0,0,0.0763358778625954,0,0,0.258180792426111,0,0,0.258180792426111,0,0,0.258180792426111,0,0,0.258180792426111,0,0,1,1,1,0.258180792426111,0,0,2,2,2,1,1,1,7
152,181,92,45,56,22,0.296052631578947,0.30939226519337,0.239130434782609,0.957400570755138,0.992810880006471,0.896590171769378,0.957400570755138,0.992810880006471,0.896590171769378,0.957400570755138,0.992810880006471,0.896590171769378,0.957400570755138,0.992810880006471,0.896590171769378,1,1,1,1.05485324032069,1.09368686818655,0.896590171769378,2,2,2,1,1,1,1
806,710,533,147,142,99,0.182382133995037,0.2,0.185741088180113,1.01030629648991,1.12367902814606,1.09285371483203,1.01030629648991,1.12367902814606,1.09285371483203,1.01030629648991,1.12367902814606,1.09285371483203,1.01030629648991,1.12367902814606,1.09285371483203,1,1,1,1.01030629648991,1.12367902814606,1.09285371483203,2,2,2,1,1,1,1
551,467,407,171,142,124,0.310344827586207,0.30406852248394,0.304668304668305,1.00361990865366,0.975727486919788,1.03863011186286,1.00361990865366,0.975727486919788,1.03863011186286,1.00361990865366,0.975727486919788,1.03863011186286,1.00361990865366,0.975727486919788,1.03863011186286,1,1,1,1.10577718985341,1.07486769218915,1.14231635911828,2,2,2,1,1,1,1
332,267,228,204,156,133,0.614457831325301,0.584269662921348,0.583333333333333,1.01245344043254,0.982755515705405,1.05079555091482,1.01245344043254,0.982755515705405,1.05079555091482,1.01245344043254,0.982755515705405,1.05079555091482,1.01245344043254,0.982755515705405,1.05079555091482,1,1,1,2.18935001846479,2.0653653297295,2.20649182256036,2,2,2,1,1,1,1
317,314,219,162,171,87,0.511041009463722,0.544585987261146,0.397260273972603,0.858556022297744,0.930287380146283,1.41441604742564,0.858556022297744,0.930287380146283,1.41441604742564,0.858556022297744,0.930287380146283,1.41441604742564,0.858556022297744,0.930287380146283,1.41441604742564,1,1,1,1.71711204459549,1.86057476029257,1.43867362014552,2,2,2,1,1,1,1
122,111,101,39,32,29,0.319672131147541,0.288288288288288,0.287128712871287,1.0284996615556,0.984935208441057,0.999613014138728,1.0284996615556,0.984935208441057,0.999613014138728,1.0284996615556,0.984935208441057,0.999613014138728,1.0284996615556,0.984935208441057,0.999613014138728,1,1,1,1.07410727622617,0.984935208441057,1.03983340862003,2,2,2,1,1,1,1
836,772,595,0,85,0,0,0.110103626943005,0,0,0.388909193245365,0,0,0.388909193245365,0,0,0.388909193245365,0,0,0.388909193245365,0,1,1,1,0,0.388909193245365,0,2,2,2,1,1,1,6
671,653,490,189,203,121,0.28166915052161,0.310872894333844,0.246938775510204,0.984212928218544,1.00533268853346,0.908151621388146,0.984212928218544,1.00533268853346,0.908151621388146,0.984212928218544,1.00533268853346,0.908151621388146,0.984212928218544,1.00533268853346,0.908151621388146,1,1,1,0.984212928218544,1.09380141302503,0.908151621388146,2,2,2,1,1,1,1
830,827,645,9,88,36,0.0108433734939759,0.106408706166868,0.0558139534883721,0.0378890920731292,0.374397367171212,0.20590201664829,0.0378890920731292,0.374397367171212,0.20590201664829,0.0378890920731292,0.374397367171212,0.20590201664829,0.0378890920731292,0.374397367171212,0.20590201664829,1,1,1,0.0378890920731292,0.374397367171212,0.20590201664829,2,2,2,1,1,1,8
531,489,376,418,340,233,0.787193973634652,0.695296523517382,0.61968085106383,1.02044572681163,0.986093084506243,1.00412612816793,1.02044572681163,0.986093084506243,1.00412612816793,1.02044572681163,0.986093084506243,1.00412612816793,1.02044572681163,0.986093084506243,1.00412612816793,1,1,1,1.09843512521454,0.986093084506243,1.00412612816793,1,1,1,0,0,0,1
353,294,279,249,198,157,0.705382436260623,0.673469387755102,0.562724014336918,0.984276900800664,0.955137101121083,0.911833704032015,0.984276900800664,0.955137101121083,0.911833704032015,0.984276900800664,0.955137101121083,0.911833704032015,0.984276900800664,0.955137101121083,0.911833704032015,1,1,1,0.984276900800664,0.955137101121083,0.911833704032015,1,1,1,0,0,0,1
357,304,295,279,230,187,0.781512605042017,0.756578947368421,0.633898305084746,1.01592665704409,1.02181464720148,0.983031629996523,1.01592665704409,1.02181464720148,0.983031629996523,1.01592665704409,1.02181464720148,0.983031629996523,1.01592665704409,1.02181464720148,0.983031629996523,1,1,1,1.09357067741928,1.07300589410233,1.02716398230513,1,1,1,0,0,0,1
69,62,57,47,48,33,0.681159420289855,0.774193548387097,0.578947368421053,0.950476576519633,1.04560444123169,0.938121903343699,0.950476576519633,1.04560444123169,0.938121903343699,0.950476576519633,1.04560444123169,0.938121903343699,0.950476576519633,1.04560444123169,0.938121903343699,1,1,1,0.950476576519633,1.09798751800429,0.938121903343699,1,1,1,0,0,0,1
268,245,204,116,104,77,0.432835820895522,0.424489795918367,0.377450980392157,0.938995471594111,0.956849963049176,0.959788797076128,0.938995471594111,0.956849963049176,0.959788797076128,0.938995471594111,0.956849963049176,0.959788797076128,0.938995471594111,0.956849963049176,0.959788797076128,1,1,1,0.938995471594111,0.956849963049176,0.959788797076128,1,1,1,0,0,0,1
98,105,90,78,80,48,0.795918367346939,0.761904761904762,0.533333333333333,1.04137625840311,1.03479186753304,0.850333535377402,1.04137625840311,1.03479186753304,0.850333535377402,1.04137625840311,1.03479186753304,0.850333535377402,1.04137625840311,1.03479186753304,0.850333535377402,1,1,1,1.07637217338947,1.06895841732348,0.850333535377402,1,1,1,0,0,0,1
91,93,81,72,69,55,0.791208791208791,0.741935483870968,0.679012345679012,1.02676266440272,0.998074303858934,1.06741145628314,1.02676266440272,0.998074303858934,1.06741145628314,1.02676266440272,0.998074303858934,1.06741145628314,1.02676266440272,0.998074303858934,1.06741145628314,1,1,1,1.02676266440272,0.998074303858934,1.06741145628314,1,1,1,0,0,0,1
412,422,319,314,287,209,0.762135922330097,0.680094786729858,0.655172413793103,0.993937850750655,0.961074721174644,1.02456904250892,0.993937850750655,0.961074721174644,1.02456904250892,0.993937850750655,0.961074721174644,1.02456904250892,0.993937850750655,0.961074721174644,1.02456904250892,1,1,1,1.03753087579496,0.961074721174644,1.05312784075796,1,1,1,0,0,0,1
74,57,47,57,43,35,0.77027027027027,0.754385964912281,0.74468085106383,1.00966898672508,1.0220046156487,1.17488930153979,1.00966898672508,1.0220046156487,1.17488930153979,1.00966898672508,1.0220046156487,1.17488930153979,1.00966898672508,1.0220046156487,1.17488930153979,1,1,1,1.02980192458791,1.05299115901128,1.17488930153979,1,1,1,0,0,0,1
1111,954,854,488,413,342,0.439243924392439,0.432914046121593,0.400468384074941,0.912985704653614,0.960420753836962,0.991493622267174,0.912985704653614,0.960420753836962,0.991493622267174,0.912985704653614,0.960420753836962,0.991493622267174,0.912985704653614,0.960420753836962,0.991493622267174,1,1,1,0.912985704653614,0.960420753836962,0.991493622267174,1,1,1,0,0,0,1
171,168,119,127,127,70,0.742690058479532,0.755952380952381,0.588235294117647,0.992928951192903,1.02412671825594,0.928063818023029,0.992928951192903,1.02412671825594,0.928063818023029,0.992928951192903,1.02412671825594,0.928063818023029,0.992928951192903,1.02412671825594,0.928063818023029,1,1,1,0.992928951192903,1.05517760244777,0.928063818023029,1,1,1,0,0,0,1
140,122,93,118,88,48,0.842857142857143,0.721311475409836,0.516129032258065,1.10481573835632,1.00682494349992,0.814301156458916,1.10481573835632,1.00682494349992,0.814301156458916,1.10481573835632,1.00682494349992,0.814301156458916,1.10481573835632,1.00682494349992,0.814301156458916,1,1,1,1.1268459154764,1.00682494349992,0.814301156458916,1,1,1,0,0,0,1
244,229,170,186,168,92,0.762295081967213,0.733624454148472,0.541176470588235,0.999215123186945,0.993877952620283,0.853818712581187,0.999215123186945,0.993877952620283,0.853818712581187,0.999215123186945,0.993877952620283,0.853818712581187,0.999215123186945,0.993877952620283,0.853818712581187,1,1,1,1.01913960957924,1.02401171307932,0.853818712581187,1,1,1,0,0,0,1
213,160,162,146,113,110,0.685446009389671,0.70625,0.679012345679012,0.916397330800414,0.992001763228267,1.07128354302658,0.916397330800414,0.992001763228267,1.07128354302658,0.916397330800414,0.992001763228267,1.07128354302658,0.916397330800414,0.992001763228267,1.07128354302658,1,1,1,0.916397330800414,0.992001763228267,1.07128354302658,1,1,1,0,0,0,1
77,60,61,55,44,37,0.714285714285714,0.733333333333333,0.60655737704918,0.954954165657966,0.993483556607339,0.956970723830304,0.954954165657966,0.993483556607339,0.956970723830304,0.954954165657966,0.993483556607339,0.956970723830304,0.954954165657966,0.993483556607339,0.956970723830304,1,1,1,0.954954165657966,1.02360535922492,0.956970723830304,1,1,1,0,0,0,1
1007,1030,699,206,182,125,0.204568023833168,0.176699029126214,0.178826895565093,1.04055017749188,0.978014430150134,1.0086155932142,1.04055017749188,0.978014430150134,1.0086155932142,1.04055017749188,0.978014430150134,1.0086155932142,1.04055017749188,0.978014430150134,1.0086155932142,1,1,1,1.14806158900436,0.978014430150134,1.0086155932142,4,4,4,1,1,1,1
555,519,367,107,73,63,0.192792792792793,0.140655105973025,0.171662125340599,1.08197750506106,0.778514313271386,0.96681988220166,1.08197750506106,0.778514313271386,0.96681988220166,1.08197750506106,0.778514313271386,0.96681988220166,1.08197750506106,0.778514313271386,0.96681988220166,1,1,1,1.08197750506106,0.778514313271386,0.96681988220166,4,4,4,1,1,1,1
330,323,214,253,240,158,0.766666666666667,0.743034055727554,0.738317757009346,1.0220135737527,0.997155460890665,1.03597821205225,1.0220135737527,0.997155460890665,1.03597821205225,1.0220135737527,0.997155460890665,1.03597821205225,1.0220135737527,0.997155460890665,1.03597821205225,1,1,1,4.30263017199514,4.11263170028771,4.15828643297326,4,4,4,1,1,1,1
697,626,474,135,100,89,0.193687230989957,0.159744408945687,0.187763713080169,1.08699720520119,0.884172017567179,1.05750578703211,1.08699720520119,0.884172017567179,1.05750578703211,1.08699720520119,0.884172017567179,1.05750578703211,1.08699720520119,0.884172017567179,1.05750578703211,1,1,1,1.08699720520119,0.884172017567179,1.05750578703211,4,4,4,1,1,1,1
1618,1459,1230,1206,1080,897,0.745364647713226,0.740233036326251,0.729268292682927,0.993616679163025,0.99339647868717,1.02328036240159,0.993616679163025,0.99339647868717,1.02328036240159,0.993616679163025,0.99339647868717,1.02328036240159,0.993616679163025,0.99339647868717,1.02328036240159,1,1,1,4.18308055094277,4.09712829086236,4.10731885921931,4,4,4,1,1,1,1
297,266,210,238,197,148,0.801346801346801,0.740601503759398,0.704761904761905,1.0682443151214,1.00142044084492,0.997072011879422,1.0682443151214,1.00142044084492,0.997072011879422,1.0682443151214,1.00142044084492,0.997072011879422,1.0682443151214,1.00142044084492,0.997072011879422,1,1,1,4.49725946831289,4.13022202842498,3.98828804751769,4,4,4,1,1,1,1
1204,1049,879,247,194,150,0.20514950166113,0.184938036224976,0.170648464163823,1.04350790688554,1.02361664920332,0.962205490747395,1.04350790688554,1.02361664920332,0.962205490747395,1.04350790688554,1.02361664920332,0.962205490747395,1.04350790688554,1.02361664920332,0.962205490747395,1,1,1,1.1513249160221,1.02361664920332,0.962205490747395,4,4,4,1,1,1,1
614,541,474,114,104,89,0.185667752442997,0.192236598890943,0.187763713080169,1.04369070063291,1.06401358653777,1.05750578703211,1.04369070063291,1.06401358653777,1.05750578703211,1.04369070063291,1.06401358653777,1.05750578703211,1.04369070063291,1.06401358653777,1.05750578703211,1,1,1,1.04369070063291,1.06401358653777,1.05750578703211,4,4,4,1,1,1,1
859,763,560,635,578,397,0.739231664726426,0.757536041939712,0.708928571428571,0.985441037606367,1.01661719973527,0.99819083061862,0.985441037606367,1.01661719973527,0.99819083061862,0.985441037606367,1.01661719973527,0.99819083061862,0.985441037606367,1.01661719973527,0.99819083061862,1,1,1,4.14866147575581,4.19289898784138,3.99276332247448,4,4,4,1,1,1,1
1438,1216,933,244,217,167,0.169680111265647,0.178453947368421,0.178992497320472,0.95226621693791,0.989354985258325,1.00810533966651,0.95226621693791,0.989354985258325,1.00810533966651,0.95226621693791,0.989354985258325,1.00810533966651,0.95226621693791,0.989354985258325,1.00810533966651,1,1,1,0.95226621693791,0.989354985258325,1.00810533966651,4,4,4,1,1,1,1
776,684,545,287,238,191,0.369845360824742,0.347953216374269,0.35045871559633,1.03780944029802,0.962946056676161,0.986910925916554,1.03780944029802,0.962946056676161,0.986910925916554,1.03780944029802,0.962946056676161,0.986910925916554,1.03780944029802,0.962946056676161,0.986910925916554,1,1,1,2.07561888059604,1.92589211335232,1.97382185183311,4,4,4,1,1,1,1
1329,1122,1045,795,673,591,0.598194130925508,0.59982174688057,0.56555023923445,1.00679471506759,0.99247374243491,1.02757825023735,1.00679471506759,0.99247374243491,1.02757825023735,1.00679471506759,0.99247374243491,1.02757825023735,1.00679471506759,0.99247374243491,1.02757825023735,1,1,1,2.01358943013518,2.05191250854404,2.0109125034241,2,2,2,1,1,1,1
352,338,230,104,108,58,0.295454545454545,0.319526627218935,0.252173913043478,0.994533578743437,1.02700758624365,0.896648325112446,0.994533578743437,1.02700758624365,0.896648325112446,0.994533578743437,1.02700758624365,0.896648325112446,0.994533578743437,1.02700758624365,0.896648325112446,1,1,1,0.994533578743437,1.09630270649306,0.896648325112446,2,2,2,1,1,1,1
658,607,513,371,337,272,0.563829787234043,0.555189456342669,0.530214424951267,0.948957571861577,0.949615611642799,0.96337473356839,0.948957571861577,0.949615611642799,0.96337473356839,0.948957571861577,0.949615611642799,0.96337473356839,0.948957571861577,0.949615611642799,0.96337473356839,1,1,1,1.89791514372315,1.8992312232856,1.88526985343263,2,2,2,1,1,1,1
1757,1480,1281,469,433,333,0.266932270916335,0.292567567567568,0.259953161592506,0.899036049191763,1.00083575596956,0.924308799972573,0.899036049191763,1.00083575596956,0.924308799972573,0.899036049191763,1.00083575596956,0.924308799972573,0.899036049191763,1.00083575596956,0.924308799972573,1,1,1,0.899036049191763,1.00083575596956,0.924308799972573,2,2,2,1,1,1,1
397,407,347,324,325,217,0.816120906801008,0.798525798525799,0.62536023054755,1.05475432147358,1.06286366284068,0.995662088447838,1.05475432147358,1.06286366284068,0.995662088447838,1.05475432147358,1.06286366284068,0.995662088447838,1.05475432147358,1.06286366284068,0.995662088447838,1,1,1,1.12822676896083,1.12850535704501,0.995662088447838,1,1,1,0,0,0,1
74,53,60,64,42,43,0.864864864864865,0.792452830188679,0.716666666666667,1.11775099265935,1.07242314667214,1.12027458484422,1.11775099265935,1.07242314667214,1.12027458484422,1.11775099265935,1.07242314667214,1.12027458484422,1.11775099265935,1.07242314667214,1.12027458484422,1,1,1,1.19561168442429,1.13865522771192,1.14103487110063,1,1,1,0,0,0,1
507,490,460,383,363,296,0.755424063116371,0.740816326530612,0.643478260869565,0.976309745868818,0.983627760766928,1.00586838356083,0.976309745868818,0.983627760766928,1.00586838356083,0.976309745868818,0.983627760766928,1.00586838356083,0.976309745868818,0.983627760766928,1.00586838356083,1,1,1,1.04431787351927,1.04437590273519,1.02450855969399,1,1,1,0,0,0,1
56,40,31,42,26,18,0.75,0.65,0.580645161290323,0.969299688946784,0.916346349920546,0.924469362932243,0.969299688946784,0.916346349920546,0.924469362932243,0.969299688946784,0.916346349920546,0.924469362932243,0.969299688946784,0.916346349920546,0.924469362932243,1,1,1,1.03681950758669,0.916346349920546,0.924469362932243,1,1,1,0,0,0,1
304,261,228,221,195,141,0.726973684210526,0.747126436781609,0.618421052631579,0.972297046939476,1.00045675481737,0.955271278080102,0.972297046939476,1.00045675481737,0.955271278080102,0.972297046939476,1.00045675481737,0.955271278080102,0.972297046939476,1.00045675481737,0.955271278080102,1,1,1,0.972297046939476,1.01941071176516,0.955271278080102,1,1,1,0,0,0,1
279,274,285,219,206,196,0.78494623655914,0.751824817518248,0.687719298245614,1.01355133964293,0.998202046742711,1.06782574426968,1.01355133964293,0.998202046742711,1.06782574426968,1.01355133964293,0.998202046742711,1.06782574426968,1.01355133964293,0.998202046742711,1.06782574426968,1,1,1,1.08470786433012,1.06394978297174,1.10320198840377,1,1,1,0,0,0,1
170,194,156,130,131,101,0.764705882352941,0.675257731958763,0.647435897435897,0.987416252722242,0.95559537358592,1.00527747412358,0.987416252722242,0.95559537358592,1.00527747412358,0.987416252722242,0.95559537358592,1.00527747412358,0.987416252722242,0.95559537358592,1.00527747412358,1,1,1,1.05673795968986,0.95559537358592,1.03858154226199,1,1,1,0,0,0,1
152,110,108,112,87,69,0.736842105263158,0.790909090909091,0.638888888888889,1.01823333767687,1.05009445676314,0.992006484366176,1.01823333767687,1.05009445676314,0.992006484366176,1.01823333767687,1.05009445676314,0.992006484366176,1.01823333767687,1.05009445676314,0.992006484366176,1,1,1,1.01823333767687,1.11926014679966,1.02487089483938,1,1,1,0,0,0,1
520,465,410,43,0,0,0.0826923076923077,0,0,0.11427151605522,0,0,0.11427151605522,0,0,0.11427151605522,0,0,0.11427151605522,0,0,1,1,1,0.11427151605522,0,0,1,1,1,0,0,0,3
184,169,105,137,132,74,0.744565217391304,0.781065088757396,0.704761904761905,1.02890581443047,1.0370245196355,1.09428789828219,1.02890581443047,1.0370245196355,1.09428789828219,1.02890581443047,1.0370245196355,1.09428789828219,1.02890581443047,1.0370245196355,1.09428789828219,1,1,1,1.02890581443047,1.10532934309536,1.13054081318928,1,1,1,0,0,0,1
193,230,216,156,171,151,0.808290155440414,0.743478260869565,0.699074074074074,1.04369386298102,0.987120276447509,1.08545637057458,1.04369386298102,0.987120276447509,1.08545637057458,1.04369386298102,0.987120276447509,1.08545637057458,1.04369386298102,0.987120276447509,1.08545637057458,1,1,1,1.11696654806597,1.05213809901558,1.12141670377353,1,1,1,0,0,0,1
